Q, E
-0.46515505168389465, 2.0403348116432114
-0.44848282760920305, 2.040292094826304
-0.4318106035345115, 2.0402492297262222
-0.41513837945981996, 2.0402062158309007
-0.39846615538512836, 2.040163052626524
-0.3817939313104368, 2.0401197395975226
-0.3651217072357453, 2.0400762762265643
-0.3484494831610537, 2.040032661994551
-0.33177725908636213, 2.0399888963806103
-0.31510503501167053, 2.0399449788620916
-0.298432810936979, 2.03990090891456
-0.28176058686228744, 2.039856686011789
-0.26508836278759584, 2.0398123096257548
-0.2484161387129043, 2.0397677792266315
-0.23174391463821273, 2.039723094282784
-0.21507169056352118, 2.0396782542607634
-0.1983994664888296, 2.0396332586252983
-0.18172724241413804, 2.039588106839291
-0.16505501833944647, 2.039542798363811
-0.14838279426475492, 2.0394973326580876
-0.13171057019006335, 2.039451709179507
-0.1150383461153718, 2.0394059273836005
-0.09836612204068022, 2.0393599867240453
-0.08169389796598867, 2.039313886652652
-0.0650216738912971, 2.0392676266193637
-0.048349449816605536, 2.0392212060722446
-0.03167722574191397, 2.0391746244574778
-0.015005001667222408, 2.0391278812193576
0.0016672224074691564, 2.039080975800284
0.01833944648216072, 2.0390339076407535
0.03501167055685228, 2.0389866761793565
0.051683894631543846, 2.0389392808527695
0.06835611870623541, 2.0388917210957476
0.08502834278092697, 2.03884399634112
0.10170056685561854, 2.0387961060197815
0.1183727909303101, 2.0387480495606893
0.13504501500500166, 2.038699826390853
0.15171723907969323, 2.0386514359353294
0.1683894631543848, 2.0386028776172176
0.18506168722907637, 2.03855415085765
0.20173391130376792, 2.038505255075788
0.2184061353784595, 2.038456189688813
0.23507835945315106, 2.038406954111923
0.25175058352784263, 2.0383575477583222
0.2684228076025342, 2.038307970039219
0.2850950316772257, 2.0382582203638138
0.3017672557519173, 2.038208298139298
0.31843947982660886, 2.038158202770844
0.3351117039013004, 2.038107933661597
0.351783927975992, 2.038057490212674
0.36845615205068355, 2.0380068718231508
0.38512837612537515, 2.0379560778900596
0.4018006002000667, 2.03790510780838
0.41847282427475824, 2.0378539609710318
0.43514504834944984, 2.037802636768872
0.4518172724241414, 2.037751134590682
0.4684894964988329, 2.0376994538231656
0.4851617205735245, 2.0376475938509406
0.5018339446482161, 2.0375955540565305
0.5185061687229077, 2.03754333382036
0.5351783927975992, 2.037490932520747
0.5518506168722908, 2.037438349533893
0.5685228409469824, 2.0373855842338817
0.5851950650216738, 2.0373326359926676
0.6018672890963654, 2.0372795041800695
0.618539513171057, 2.0372261881637654
0.6352117372457485, 2.0371726873092837
0.6518839613204401, 2.037119000979996
0.6685561853951317, 2.037065128537112
0.6852284094698233, 2.03701106933967
0.7019006335445148, 2.0369568227445303
0.7185728576192064, 2.036902388106369
0.735245081693898, 2.03684776477767
0.7519173057685895, 2.0367929521087182
0.7685895298432811, 2.0367379494475917
0.7852617539179727, 2.036682756140155
0.8019339779926642, 2.0366273715300514
0.8186062020673558, 2.0365717949586957
0.8352784261420474, 2.036516025765267
0.8519506502167389, 2.0364600632867016
0.8686228742914305, 2.036403906857685
0.8852950983661221, 2.0363475558106447
0.9019673224408136, 2.036291009475743
0.9186395465155052, 2.0362342671808693
0.9353117705901968, 2.0361773282516333
0.9519839946648883, 2.036120192011356
0.9686562187395799, 2.0360628577810633
0.9853284428142715, 2.0360053248794787
1.002000666888963, 2.035947592623015
1.0186728909636547, 2.035889660325766
1.0353451150383461, 2.0358315272995027
1.0520173391130376, 2.035773192853659
1.0686895631877293, 2.0357146562953305
1.0853617872624208, 2.0356559169292634
1.1020340113371123, 2.0355969740578477
1.118706235411804, 2.035537826981108
1.1353784594864955, 2.0354784749966996
1.152050683561187, 2.035418917399896
1.1687229076358787, 2.0353591534835838
1.1853951317105702, 2.0352991825382545
1.2020673557852617, 2.0352390038519963
1.2187395798599534, 2.035178616710487
1.235411803934645, 2.0351180203969843
1.2520840280093364, 2.0350572141923204
1.268756252084028, 2.034996197374891
1.2854284761587196, 2.0349349692206515
1.302100700233411, 2.0348735290031037
1.3187729243081028, 2.034811875993293
1.3354451483827943, 2.0347500094597963
1.3521173724574858, 2.034687928668717
1.3687895965321775, 2.0346256328836736
1.385461820606869, 2.0345631213657955
1.4021340446815604, 2.0345003933737114
1.4188062687562522, 2.034437448163543
1.4354784928309436, 2.034374284988897
1.4521507169056351, 2.0343109031008555
1.4688229409803268, 2.034247301747968
1.4854951650550183, 2.034183480176245
1.5021673891297098, 2.0341194376291476
1.5188396132044015, 2.03405517334758
1.535511837279093, 2.03399068656988
1.5521840613537845, 2.0339259765318136
1.5688562854284762, 2.033861042466564
1.5855285095031677, 2.033795883604723
1.6022007335778592, 2.033730499174285
1.618872957652551, 2.0336648884006348
1.6355451817272424, 2.0335990505065435
1.6522174058019339, 2.033532984712157
1.6688896298766256, 2.0334666902349876
1.685561853951317, 2.0334001662899066
1.7022340780260086, 2.033333412089135
1.7189063021007003, 2.033266426842235
1.7355785261753918, 2.033199209756102
1.7522507502500833, 2.033131760034954
1.768922974324775, 2.033064076880325
1.7855951983994665, 2.0329961594910557
1.802267422474158, 2.0329280070632842
1.8189396465488497, 2.0328596187904373
1.8356118706235411, 2.0327909938632223
1.8522840946982329, 2.0327221314696176
1.8689563187729243, 2.032653030794864
1.8856285428476158, 2.0325836910214563
1.9023007669223075, 2.0325141113291334
1.918972990996999, 2.0324442908948703
1.9356452150716905, 2.0323742288928686
1.9523174391463822, 2.0323039244945478
1.9689896632210737, 2.0322333768685352
1.9856618872957652, 2.03216258518066
2.0023341113704567, 2.03209154859394
2.019006335445148, 2.0320202662685753
2.03567855951984, 2.0319487373619385
2.0523507835945316, 2.0318769610285647
2.069023007669223, 2.0318049364201447
2.0856952317439146, 2.031732662685513
2.102367455818606, 2.0316601389706395
2.1190396798932976, 2.0315873644186215
2.1357119039679895, 2.0315143381696728
2.152384128042681, 2.0314410593611156
2.1690563521173725, 2.0313675271273697
2.185728576192064, 2.0312937405999443
2.2024008002667554, 2.031219698907429
2.219073024341447, 2.031145401175483
2.235745248416139, 2.031070846526827
2.2524174724908304, 2.0309960340812316
2.269089696565522, 2.0309209629555114
2.2857619206402133, 2.0308456322635116
2.302434144714905, 2.0307700411161007
2.3191063687895968, 2.0306941886211614
2.3357785928642882, 2.030618073883578
2.3524508169389797, 2.0305416960052307
2.369123041013671, 2.0304650540849827
2.3857952650883627, 2.030388147218673
2.402467489163054, 2.0303109744991037
2.419139713237746, 2.030233535016033
2.4358119373124376, 2.030155827856165
2.452484161387129, 2.030077852103138
2.4691563854618206, 2.0299996068375172
2.485828609536512, 2.029921091136783
2.5025008336112036, 2.0298423040753213
2.5191730576858955, 2.0297632447244145
2.535845281760587, 2.0296839121522314
2.5525175058352785, 2.0296043054238155
