Q, E
-5.0, 21.105568279327105
-4.983327775925308, 21.068115659874
-4.966655551850617, 21.03069888419751
-4.949983327775925, 20.993317952297627
-4.933311103701234, 20.95597286417436
-4.916638879626542, 20.918663619827697
-4.89996665555185, 20.881390219257646
-4.883294431477159, 20.844152662464218
-4.866622207402467, 20.806950949447387
-4.849949983327776, 20.76978508020717
-4.833277759253084, 20.732655054743574
-4.816605535178393, 20.69556087305658
-4.799933311103701, 20.658502535146198
-4.783261087029009, 20.621480041012433
-4.766588862954318, 20.584493390655272
-4.749916638879626, 20.547542584074723
-4.733244414804935, 20.510627621270793
-4.716572190730243, 20.473748502243467
-4.699899966655551, 20.436905226992753
-4.68322774258086, 20.400097795518658
-4.6665555185061685, 20.363326207821164
-4.649883294431477, 20.32659046390028
-4.6332110703567855, 20.289890563756018
-4.616538846282094, 20.25322650738836
-4.5998666222074025, 20.216598294797315
-4.583194398132711, 20.180005925982883
-4.5665221740580195, 20.143449400945062
-4.549849949983328, 20.106928719683847
-4.5331777259086365, 20.070443882199253
-4.516505501833945, 20.033994888491257
-4.499833277759253, 19.99758173855988
-4.483161053684562, 19.96120443240512
-4.46648882960987, 19.92486297002696
-4.449816605535179, 19.888557351425426
-4.433144381460487, 19.85228757660049
-4.416472157385796, 19.816053645552174
-4.399799933311104, 19.77985555828046
-4.383127709236412, 19.74369331478536
-4.366455485161721, 19.707566915066877
-4.349783261087029, 19.671476359125
-4.333111037012338, 19.63542164695973
-4.316438812937646, 19.599402778571083
-4.299766588862954, 19.56341975395904
-4.283094364788263, 19.527472573123607
-4.266422140713571, 19.491561236064793
-4.24974991663888, 19.45568574278258
-4.233077692564188, 19.41984609327698
-4.216405468489497, 19.384042287548002
-4.199733244414805, 19.348274325595625
-4.183061020340113, 19.31254220741986
-4.166388796265422, 19.276845933020713
-4.14971657219073, 19.24118550239817
-4.133044348116039, 19.205560915552237
-4.116372124041347, 19.169972172482925
-4.099699899966655, 19.13441927319022
-4.083027675891964, 19.09890221767412
-4.066355451817272, 19.06342100593464
-4.049683227742581, 19.027975637971764
-4.033011003667889, 18.9925661137855
-4.016338779593197, 18.957192433375855
-3.9996665555185063, 18.921854596742815
-3.9829943314438148, 18.88655260388639
-3.966322107369123, 18.851286454806573
-3.9496498832944313, 18.816056149503364
-3.93297765921974, 18.780861687976778
-3.9163054351450484, 18.745703070226792
-3.899633211070357, 18.71058029625342
-3.8829609869956654, 18.675493366056664
-3.8662887629209735, 18.64044227963651
-3.849616538846282, 18.60542703699297
-3.8329443147715905, 18.570447638126048
-3.816272090696899, 18.535504083035732
-3.7995998666222075, 18.500596371722033
-3.782927642547516, 18.46572450418494
-3.766255418472824, 18.430888480424453
-3.7495831943981326, 18.396088300440592
-3.732910970323441, 18.36132396423333
-3.7162387462487496, 18.32659547180268
-3.699566522174058, 18.29190282314865
-3.6828942980993666, 18.25724601827122
-3.6662220740246747, 18.222625057170408
-3.649549849949983, 18.18803993984621
-3.6328776258752917, 18.153490666298616
-3.6162054018006002, 18.118977236527634
-3.5995331777259088, 18.08449965053327
-3.5828609536512173, 18.05005790831551
-3.5661887295765253, 18.015652009874366
-3.549516505501834, 17.981281955209834
-3.5328442814271424, 17.946947744321907
-3.516172057352451, 17.9126493772106
-3.4994998332777594, 17.8783868538759
-3.482827609203068, 17.844160174317807
-3.466155385128376, 17.80996933853633
-3.4494831610536845, 17.775814346531465
-3.432810936978993, 17.74169519830321
-3.4161387129043015, 17.707611893851563
-3.39946648882961, 17.67356443317653
-3.3827942647549185, 17.639552816278112
-3.3661220406802266, 17.6055770431563
-3.349449816605535, 17.5716371138111
-3.3327775925308436, 17.537733028242513
-3.316105368456152, 17.503864786450542
-3.2994331443814606, 17.470032388435172
-3.282760920306769, 17.43623583419642
-3.266088696232077, 17.402475123734277
-3.2494164721573857, 17.368750257048745
-3.2327442480826942, 17.335061234139825
-3.2160720240080027, 17.301408055007517
-3.1993997999333113, 17.267790719651817
-3.1827275758586198, 17.234209228072732
-3.166055351783928, 17.20066358027026
-3.1493831277092363, 17.167153776244394
-3.132710903634545, 17.133679815995144
-3.1160386795598534, 17.100241699522503
-3.099366455485162, 17.066839426826473
-3.08269423141047, 17.03347299790705
-3.0660220073357785, 17.000142412764248
-3.049349783261087, 16.96684767139805
-3.0326775591863955, 16.933588773808466
-3.016005335111704, 16.90036571999549
-2.9993331110370125, 16.867178509959132
-2.9826608869623206, 16.83402714369938
-2.965988662887629, 16.80091162121624
-2.9493164388129376, 16.767831942509712
-2.932644214738246, 16.734788107579796
-2.9159719906635546, 16.701780116426487
-2.899299766588863, 16.668807969049794
-2.882627542514171, 16.635871665449713
-2.8659553184394797, 16.60297120562624
-2.849283094364788, 16.570106589579378
-2.8326108702900967, 16.537277817309132
-2.8159386462154052, 16.504484888815494
-2.7992664221407138, 16.471727804098467
-2.782594198066022, 16.439006563158053
-2.7659219739913303, 16.406321165994246
-2.749249749916639, 16.373671612607055
-2.7325775258419474, 16.34105790299647
-2.715905301767256, 16.308480037162504
-2.6992330776925644, 16.275938015105144
-2.6825608536178724, 16.243431836824396
-2.665888629543181, 16.21096150232026
-2.6492164054684895, 16.178527011592735
-2.632544181393798, 16.146128364641818
-2.6158719573191065, 16.113765561467517
-2.599199733244415, 16.081438602069827
-2.582527509169723, 16.049147486448746
-2.5658552850950316, 16.016892214604276
-2.54918306102034, 15.98467278653642
-2.5325108369456486, 15.952489202245173
-2.515838612870957, 15.92034146173054
-2.4991663887962656, 15.888229564992514
-2.4824941647215737, 15.856153512031101
-2.465821940646882, 15.824113302846301
-2.4491497165721907, 15.79210893743811
-2.4324774924974992, 15.760140415806532
-2.4158052684228077, 15.728207737951566
-2.3991330443481163, 15.696310903873208
-2.3824608202734243, 15.664449913571465
-2.365788596198733, 15.63262476704633
-2.3491163721240413, 15.600835464297807
-2.33244414804935, 15.569082005325896
-2.3157719239746584, 15.537364390130598
-2.299099699899967, 15.505682618711912
-2.282427475825275, 15.47403669106983
-2.2657552517505835, 15.442426607204368
-2.249083027675892, 15.410852367115513
-2.2324108036012005, 15.37931397080327
-2.215738579526509, 15.347811418267638
-2.199066355451817, 15.316344709508616
-2.1823941313771256, 15.284913844526208
-2.165721907302434, 15.253518823320409
-2.1490496832277426, 15.222159645891223
-2.132377459153051, 15.190836312238648
-2.1157052350783596, 15.159548822362682
-2.0990330110036677, 15.128297176263331
-2.082360786928976, 15.097081373940588
-2.0656885628542847, 15.065901415394457
-2.049016338779593, 15.034757300624939
-2.0323441147049017, 15.003649029632031
-2.0156718906302102, 14.972576602415737
-1.9989996665555185, 14.941540018976047
-1.982327442480827, 14.910539279312975
-1.9656552184061353, 14.879574383426514
-1.9489829943314438, 14.848645331316664
-1.9323107702567524, 14.81775212298342
-1.9156385461820606, 14.786894758426792
-1.8989663221073692, 14.756073237646776
-1.8822940980326777, 14.725287560643366
-1.865621873957986, 14.694537727416574
-1.8489496498832945, 14.66382373796639
-1.832277425808603, 14.633145592292815
-1.8156052017339113, 14.602503290395854
-1.7989329776592198, 14.571896832275506
-1.782260753584528, 14.541326217931765
-1.7655885295098366, 14.510791447364639
-1.748916305435145, 14.480292520574125
-1.7322440813604534, 14.449829437560219
-1.715571857285762, 14.419402198322924
-1.6988996332110704, 14.389010802862243
-1.6822274091363787, 14.358655251178172
-1.6655551850616872, 14.328335543270713
-1.6488829609869957, 14.298051679139864
-1.632210736912304, 14.267803658785628
-1.6155385128376125, 14.237591482208002
-1.598866288762921, 14.207415149406984
-1.5821940646882293, 14.177274660382583
-1.5655218406135378, 14.147170015134792
-1.5488496165388463, 14.117101213663608
-1.5321773924641546, 14.08706825596904
-1.5155051683894631, 14.057071142051083
-1.4988329443147717, 14.027109871909737
-1.48216072024008, 13.997184445544999
-1.4654884961653885, 13.967294862956875
-1.448816272090697, 13.937441124145364
-1.4321440480160053, 13.90762322911046
-1.4154718239413138, 13.87784117785217
-1.3987995998666223, 13.848094970370491
-1.3821273757919306, 13.818384606665424
-1.365455151717239, 13.788710086736966
-1.3487829276425476, 13.759071410585122
-1.3321107035678559, 13.729468578209888
-1.3154384794931644, 13.699901589611262
-1.298766255418473, 13.670370444789251
-1.2820940313437812, 13.640875143743852
-1.2654218072690897, 13.611415686475063
-1.2487495831943982, 13.581992072982885
-1.2320773591197065, 13.55260430326732
-1.215405135045015, 13.523252377328365
-1.1987329109703235, 13.49393629516602
-1.1820606868956318, 13.464656056780289
-1.1653884628209403, 13.435411662171168
-1.1487162387462488, 13.406203111338659
-1.1320440146715571, 13.377030404282756
-1.1153717905968656, 13.347893541003469
-1.0986995665221742, 13.318792521500795
-1.0820273424474824, 13.289727345774729
-1.065355118372791, 13.260698013825275
-1.0486828942980995, 13.231704525652432
-1.0320106702234078, 13.2027468812562
-1.0153384461487163, 13.17382508063658
-0.9986662220740247, 13.144939123793574
-0.9819939979993331, 13.116089010727174
-0.9653217739246416, 13.08727474143739
-0.94864954984995, 13.058496315924215
-0.9319773257752584, 13.029753734187652
-0.9153051017005669, 13.001046996227698
-0.8986328776258753, 12.97237610204436
-0.8819606535511837, 12.94374105163763
-0.8652884294764922, 12.915141845007511
-0.8486162054018006, 12.886578482154004
-0.831943981327109, 12.858050963077108
-0.8152717572524175, 12.829559287776824
-0.7985995331777259, 12.801103456253148
-0.7819273091030343, 12.772683468506088
-0.7652550850283428, 12.744299324535639
-0.7485828609536512, 12.715951024341797
-0.7319106368789596, 12.68763856792457
-0.7152384128042681, 12.659361955283954
-0.6985661887295765, 12.631121186419948
-0.6818939646548849, 12.602916261332552
-0.6652217405801933, 12.57474718002177
-0.6485495165055019, 12.5466139424876
-0.6318772924308103, 12.518516548730037
-0.6152050683561187, 12.490454998749088
-0.5985328442814272, 12.462429292544751
-0.5818606202067356, 12.434439430117028
-0.565188396132044, 12.40648541146591
-0.5485161720573525, 12.378567236591406
-0.5318439479826609, 12.350684905493514
-0.5151717239079693, 12.32283841817223
-0.49849949983327774, 12.295027774627561
-0.4818272757585862, 12.267252974859503
-0.46515505168389465, 12.239514018868054
-0.44848282760920305, 12.211810906653218
-0.4318106035345115, 12.184143638214994
-0.41513837945981996, 12.156512213553382
-0.39846615538512836, 12.128916632668377
-0.3817939313104368, 12.101356895559986
-0.3651217072357453, 12.073833002228207
-0.3484494831610537, 12.046344952673037
-0.33177725908636213, 12.01889274689448
-0.31510503501167053, 11.991476384892534
-0.298432810936979, 11.9640958666672
-0.28176058686228744, 11.936751192218475
-0.26508836278759584, 11.909442361546363
-0.2484161387129043, 11.882169374650863
-0.23174391463821273, 11.85493223153197
-0.21507169056352118, 11.827730932189695
-0.1983994664888296, 11.800565476624028
-0.18172724241413804, 11.77343586483497
-0.16505501833944647, 11.746342096822525
-0.14838279426475492, 11.719284172586693
-0.13171057019006335, 11.692262092127473
-0.1150383461153718, 11.66527585544486
-0.09836612204068022, 11.63832546253886
-0.08169389796598867, 11.611410913409474
-0.0650216738912971, 11.584532208056695
-0.048349449816605536, 11.55768934648053
-0.03167722574191397, 11.530882328680976
-0.015005001667222408, 11.504111154658034
0.0016672224074691564, 11.4773758244117
0.01833944648216072, 11.450676337941982
0.03501167055685228, 11.424012695248873
0.051683894631543846, 11.397384896332373
0.06835611870623541, 11.370792941192487
0.08502834278092697, 11.344236829829212
0.10170056685561854, 11.317716562242548
0.1183727909303101, 11.291232138432493
0.13504501500500166, 11.264783558399053
0.15171723907969323, 11.238370822142224
0.1683894631543848, 11.211993929662002
0.18506168722907637, 11.185652880958397
0.20173391130376792, 11.1593476760314
0.2184061353784595, 11.133078314881013
0.23507835945315106, 11.10684479750724
0.25175058352784263, 11.080647123910078
0.2684228076025342, 11.054485294089528
0.2850950316772257, 11.028359308045584
0.3017672557519173, 11.002269165778259
0.31843947982660886, 10.976214867287542
0.3351117039013004, 10.950196412573433
0.351783927975992, 10.924213801635938
0.36845615205068355, 10.898267034475056
0.38512837612537515, 10.872356111090783
0.4018006002000667, 10.84648103148312
0.41847282427475824, 10.820641795652072
0.43514504834944984, 10.794838403597634
0.4518172724241414, 10.769070855319805
0.4684894964988329, 10.74333915081859
0.4851617205735245, 10.717643290093987
0.5018339446482161, 10.691983273145993
0.5185061687229077, 10.666359099974608
0.5351783927975992, 10.640770770579838
0.5518506168722908, 10.61521828496168
0.5685228409469824, 10.58970164312013
0.5851950650216738, 10.564220845055193
0.6018672890963654, 10.53877589076687
0.618539513171057, 10.513366780255152
0.6352117372457485, 10.487993513520049
0.6518839613204401, 10.462656090561559
0.6685561853951317, 10.437354511379679
0.6852284094698233, 10.412088775974407
0.7019006335445148, 10.38685888434575
0.7185728576192064, 10.361664836493704
0.735245081693898, 10.336506632418267
0.7519173057685895, 10.311384272119444
0.7685895298432811, 10.286297755597232
0.7852617539179727, 10.26124708285163
0.8019339779926642, 10.236232253882637
0.8186062020673558, 10.211253268690259
0.8352784261420474, 10.186310127274492
