Q, E
4.971643962034344, -0.32429924E+03
7.4572736537374595, -0.32660558E+03
9.9431347979044, -0.32767849E+03
11.186003962501246, -0.32791428E+03
12.4288906054447, -0.32798879E+03
13.671830047301174, -0.32791971E+03
14.914722534554533, -0.32772588E+03
17.400559939077816, -0.32708045E+03
19.886203248733263, -0.32679847E+03
24.857813393706287, -0.32666738E+03
